5.59817451e-01,1.93852236e-01,4.34063461e-03
5.65174339e-01,1.93972295e-01,4.35726461e-03
5.70549596e-01,1.94054907e-01,4.37684538e-03
5.75927840e-01,1.94118663e-01,4.43998289e-03
5.81332594e-01,1.94133266e-01,4.49713752e-03
5.86735019e-01,1.94134909e-01,4.61788725e-03
5.92168493e-01,1.94080028e-01,4.72557296e-03
5.97596802e-01,1.94015176e-01,4.90915289e-03
6.03051125e-01,1.93898791e-01,5.09655934e-03
6.08513951e-01,1.93753288e-01,5.33468229e-03
6.13989029e-01,1.93573092e-01,5.61687718e-03
6.19487395e-01,1.93342208e-01,5.91819984e-03
6.24981286e-01,1.93098357e-01,6.31416904e-03
6.30501189e-01,1.92798233e-01,6.73087468e-03
6.36029345e-01,1.92465944e-01,7.21778106e-03
6.41565127e-01,1.92101738e-01,7.78275095e-03
6.47123955e-01,1.91682157e-01,8.38974443e-03
6.52684046e-01,1.91238344e-01,9.10199997e-03
6.58255390e-01,1.90754683e-01,9.90089941e-03
6.63846019e-01,1.90217856e-01,1.07695238e-02
6.69440942e-01,1.89649694e-01,1.17572158e-02
6.75040275e-01,1.89049267e-01,1.28737168e-02
6.80654949e-01,1.88398309e-01,1.40958185e-02
6.86283013e-01,1.87698432e-01,1.54385934e-02
6.91905386e-01,1.86979716e-01,1.69675849e-02
6.97532757e-01,1.86223943e-01,1.86649254e-02
7.03167723e-01,1.85425604e-01,2.05360946e-02
7.08807604e-01,1.84587946e-01,2.26039293e-02
7.14449704e-01,1.83714363e-01,2.48940381e-02
7.20084911e-01,1.82820094e-01,2.74492472e-02
7.25708689e-01,1.81912725e-01,3.03067386e-02
7.31324424e-01,1.80985900e-01,3.34768931e-02
7.36928181e-01,1.80046266e-01,3.69994927e-02
7.42514047e-01,1.79104814e-01,4.09094371e-02
7.48075895e-01,1.78173493e-01,4.50474478e-02
7.53606827e-01,1.77266427e-01,4.93950193e-02
7.59098863e-01,1.76400712e-01,5.39635955e-02
7.64542851e-01,1.75596775e-01,5.87635363e-02
7.69928290e-01,1.74878764e-01,6.38063804e-02
7.75228842e-01,1.74304775e-01,6.91354836e-02
7.80444561e-01,1.73880576e-01,7.47204081e-02
7.85562190e-01,1.73640021e-01,8.05587681e-02
7.90568556e-01,1.73617653e-01,8.66437383e-02
7.95444140e-01,1.73862103e-01,9.29769201e-02
8.00162940e-01,1.74436065e-01,9.95681317e-02
8.04735505e-01,1.75323479e-01,1.06347702e-01
8.09155704e-01,1.76541834e-01,1.13287365e-01
8.13409884e-01,1.78122344e-01,1.20378536e-01
8.17495335e-01,1.80070047e-01,1.27596634e-01
8.21430858e-01,1.82341893e-01,1.34884812e-01
8.25222060e-01,1.84920966e-01,1.42220230e-01
8.28876086e-01,1.87785708e-01,1.49582907e-01
8.32400905e-01,1.90911609e-01,1.56959401e-01
8.35799154e-01,1.94284482e-01,1.64348284e-01
8.39085311e-01,1.97866503e-01,1.71729062e-01
8.42270712e-01,2.01626887e-01,1.79091054e-01
8.45363232e-01,2.05542699e-01,1.86429692e-01
8.48370436e-01,2.09592593e-01,1.93740977e-01
8.51299007e-01,2.13757663e-01,2.01024176e-01
8.54145268e-01,2.18038697e-01,2.08293537e-01
8.56922548e-01,2.22406487e-01,2.15534311e-01
8.59636461e-01,2.26846642e-01,2.22747180e-01
8.62292492e-01,2.31346198e-01,2.29930404e-01
8.64896230e-01,2.35893012e-01,2.37080829e-01
8.67451714e-01,2.40477916e-01,2.44200291e-01
8.69949034e-01,2.45114931e-01,2.51308504e-01
8.72393025e-01,2.49793844e-01,2.58403000e-01
8.74799037e-01,2.54488923e-01,2.65466299e-01
8.77170771e-01,2.59193907e-01,2.72497731e-01
8.79490672e-01,2.63934668e-01,2.79525181e-01
8.81769130e-01,2.68694378e-01,2.86537292e-01
8.84021389e-01,2.73450287e-01,2.93517286e-01
8.86235394e-01,2.78219832e-01,3.00484600e-01
8.88404542e-01,2.83011902e-01,3.07449072e-01
8.90554243e-01,2.87790693e-01,3.14381374e-01
8.92666807e-01,2.92581114e-01,3.21305036e-01
8.94741662e-01,2.97383248e-01,3.28225246e-01
8.96783111e-01,3.02186489e-01,3.35172140e-01
8.98821496e-01,3.06953697e-01,3.42097057e-01
9.00846082e-01,3.11698479e-01,3.49027930e-01
9.02855764e-01,3.16423257e-01,3.55968014e-01
9.04864249e-01,3.21114754e-01,3.62884130e-01
9.06858067e-01,3.25788625e-01,3.69810191e-01
9.08837983e-01,3.30445069e-01,3.76744702e-01
9.10817018e-01,3.35072029e-01,3.83656795e-01
9.12782346e-01,3.39683640e-01,3.90578014e-01
9.14733776e-01,3.44280939e-01,3.97509121e-01
9.16684457e-01,3.48852174e-01,4.04419517e-01
9.18623704e-01,3.53408706e-01,4.11335008e-01
9.20550731e-01,3.57952070e-01,4.18257761e-01
9.22471291e-01,3.62477746e-01,4.25174825e-01
9.24387007e-01,3.66985196e-01,4.32083028e-01
9.26291562e-01,3.71480964e-01,4.38997295e-01
9.28185539e-01,3.75965202e-01,4.45916593e-01
9.30074200e-01,3.80434015e-01,4.52829420e-01
9.31958966e-01,3.84886997e-01,4.59733120e-01
9.33834445e-01,3.89329495e-01,4.66640172e-01
9.35700803e-01,3.93761972e-01,4.73550520e-01
9.37558917e-01,3.98184287e-01,4.80462549e-01
9.39412340e-01,4.02594146e-01,4.87368874e-01
9.41263194e-01,4.06990521e-01,4.94265380e-01
9.43106180e-01,4.11378287e-01,5.01163969e-01
9.44942860e-01,4.15756743e-01,5.08061632e-01
9.46773057e-01,4.20126560e-01,5.14959114e-01
9.48597900e-01,4.24487391e-01,5.21854399e-01
9.50416657e-01,4.28840304e-01,5.28749415e-01
9.52230765e-01,4.33184711e-01,5.35641537e-01
9.54040444e-01,4.37520948e-01,5.42530725e-01
9.55845868e-01,4.41849368e-01,5.49417035e-01
9.57647206e-01,4.46170317e-01,5.56300544e-01
9.59444621e-01,4.50484132e-01,5.63181349e-01
9.61238264e-01,4.54791144e-01,5.70059571e-01
9.63027677e-01,4.59092096e-01,5.76936566e-01
9.64812323e-01,4.63387754e-01,5.83813836e-01
9.66591351e-01,4.67679065e-01,5.90693478e-01
9.68374701e-01,4.71959685e-01,5.97556153e-01
9.70153141e-01,4.76236290e-01,6.04420777e-01
9.71923271e-01,4.80511436e-01,6.11294432e-01
9.73698564e-01,4.84776590e-01,6.18151103e-01
9.75464159e-01,4.89041830e-01,6.25020405e-01
9.77235084e-01,4.93297756e-01,6.31873543e-01
9.78998172e-01,4.97553156e-01,6.38736600e-01
9.80757757e-01,5.01805521e-01,6.45601628e-01
9.82516701e-01,5.06053354e-01,6.52463655e-01
9.84270447e-01,5.10299765e-01,6.59331918e-01
9.86017229e-01,5.14546045e-01,6.66210227e-01
9.87746376e-01,5.18798781e-01,6.73119135e-01
9.89383098e-01,5.23102422e-01,6.80199225e-01
