0.3438,0.2121,0.7484
0.3440,0.2163,0.7565
0.3439,0.2206,0.7644
0.3438,0.2251,0.7721
0.3435,0.2296,0.7797
0.3430,0.2343,0.7871
0.3424,0.2391,0.7944
0.3416,0.2440,0.8015
0.3407,0.2489,0.8084
0.3396,0.2540,0.8151
0.3383,0.2592,0.8216
0.3370,0.2645,0.8280
0.3354,0.2699,0.8341
0.3337,0.2753,0.8401
0.3319,0.2808,0.8459
0.3299,0.2864,0.8515
0.3278,0.2920,0.8569
0.3255,0.2977,0.8622
0.3230,0.3035,0.8672
0.3205,0.3093,0.8721
0.3177,0.3151,0.8769
0.3149,0.3209,0.8814
0.3119,0.3268,0.8859
0.3087,0.3327,0.8901
0.3054,0.3387,0.8943
0.3020,0.3446,0.8983
0.2984,0.3506,0.9021
0.2946,0.3565,0.9059
0.2907,0.3625,0.9095
0.2867,0.3685,0.9130
0.2825,0.3745,0.9164
0.2781,0.3805,0.9196
0.2736,0.3865,0.9226
0.2690,0.3925,0.9255
0.2642,0.3985,0.9282
0.2592,0.4045,0.9307
0.2541,0.4106,0.9331
0.2489,0.4166,0.9353
0.2435,0.4226,0.9373
0.2380,0.4286,0.9392
0.2324,0.4346,0.9409
0.2267,0.4406,0.9425
0.2208,0.4466,0.9439
0.2148,0.4525,0.9451
0.2087,0.4585,0.9463
0.2025,0.4644,0.9472
0.1962,0.4703,0.9481
0.1898,0.4761,0.9488
0.1833,0.4820,0.9494
0.1767,0.4878,0.9499
0.1700,0.4936,0.9502
0.1633,0.4993,0.9505
0.1565,0.5050,0.9506
0.1496,0.5107,0.9507
0.1427,0.5164,0.9507
0.1357,0.5220,0.9506
0.1287,0.5276,0.9504
0.1217,0.5331,0.9501
0.1147,0.5387,0.9498
0.1076,0.5441,0.9495
0.1005,0.5496,0.9491
0.0935,0.5550,0.9486
0.0865,0.5604,0.9481
0.0795,0.5657,0.9475
0.0726,0.5710,0.9470
0.0659,0.5763,0.9464
0.0593,0.5816,0.9457
0.0529,0.5868,0.9451
0.0469,0.5920,0.9444
0.0412,0.5971,0.9437
0.0360,0.6023,0.9430
0.0318,0.6074,0.9423
0.0285,0.6124,0.9416
0.0262,0.6175,0.9409
0.0248,0.6225,0.9402
0.0242,0.6275,0.9395
0.0246,0.6325,0.9388
0.0259,0.6375,0.9382
0.0280,0.6424,0.9375
0.0310,0.6473,0.9368
0.0349,0.6522,0.9362
0.0396,0.6571,0.9355
0.0449,0.6619,0.9349
0.0506,0.6668,0.9343
0.0565,0.6716,0.9337
0.0625,0.6764,0.9332
0.0687,0.6812,0.9326
0.0750,0.6860,0.9321
0.0812,0.6908,0.9316
0.0873,0.6955,0.9311
0.0932,0.7003,0.9307
0.0991,0.7051,0.9303
0.1049,0.7098,0.9300
0.1105,0.7146,0.9297
0.1161,0.7193,0.9294
0.1217,0.7241,0.9291
0.1272,0.7288,0.9289
0.1326,0.7336,0.9287
0.1381,0.7383,0.9285
0.1435,0.7430,0.9284
0.1488,0.7478,0.9283
0.1542,0.7525,0.9282
0.1596,0.7572,0.9281
0.1650,0.7620,0.9281
0.1704,0.7667,0.9280
0.1758,0.7714,0.9280
0.1812,0.7762,0.9280
0.1866,0.7809,0.9280
0.1921,0.7856,0.9281
0.1977,0.7903,0.9281
0.2032,0.7950,0.9282
0.2089,0.7998,0.9282
0.2146,0.8045,0.9283
0.2204,0.8092,0.9284
0.2262,0.8139,0.9285
0.2321,0.8186,0.9286
0.2381,0.8233,0.9287
0.2443,0.8280,0.9287
0.2505,0.8327,0.9288
0.2568,0.8374,0.9289
0.2633,0.8420,0.9290
0.2699,0.8467,0.9291
0.2766,0.8513,0.9292
0.2835,0.8560,0.9292
0.2906,0.8606,0.9293
0.2978,0.8652,0.9294
0.3052,0.8698,0.9294
0.3127,0.8744,0.9295
0.3205,0.8789,0.9295
0.3285,0.8834,0.9295
0.3367,0.8879,0.9296
0.3452,0.8924,0.9296
0.3539,0.8968,0.9296
0.3628,0.9012,0.9296
0.3720,0.9056,0.9296
0.3815,0.9099,0.9296
0.3912,0.9142,0.9297
0.4012,0.9184,0.9297
0.4115,0.9226,0.9298
0.4221,0.9267,0.9298
0.4326,0.9308,0.9300
0.4428,0.9349,0.9301
0.4529,0.9390,0.9303
0.4627,0.9432,0.9305
0.4723,0.9474,0.9308
0.4817,0.9516,0.9310
0.4910,0.9559,0.9313
0.5001,0.9601,0.9316
0.5090,0.9644,0.9320
0.5178,0.9687,0.9324
0.5264,0.9730,0.9327
0.5349,0.9774,0.9331
0.5433,0.9818,0.9336
0.5516,0.9862,0.9340
0.5598,0.9906,0.9344
0.5679,0.9951,0.9348
0.5759,0.9995,0.9352
